Timestamp,Kp,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53
1/29/2023 18:00,0.667,-3.544996944,-0.672834466,-0.180226887,0.2278639,0.2278639,28.98434167,0.2278639,0.230984878,17.43435333,27.37690444,0.2278639,77.520695,56.82465611,124.5883111,135.1039167,266.6467944,229.8835,213.7614611,275.4991111,395.4000778,317.1413444,443.7191333,518.4244944,448.5966611,413.5969667,472.8953389,456.0418,404.2554,347.8944389,401.8293944,315.1809944,237.5527556,288.9922,313.5888,1.368177778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/29/2023 21:00,1.667,-1.422242967,0.848768235,0.033055394,0.229775817,0.229151267,36.02670478,0.232523717,0.613034317,31.16785217,16.52122801,0.314564739,105.6137539,66.81588444,105.8709139,148.0265389,301.1685722,200.99275,207.4632056,312.7304556,393.7230111,287.7927333,465.5669222,556.8382556,452.5827278,419.3364111,486.7415278,423.5414167,369.0534444,358.6967556,416.6675667,295.3411944,236.01795,317.2945611,311.4411944,14.89239444,19.29479444,5.525094444,1.7567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2023 0:00,1,3.331004389,0.142701978,0.036638182,0.265144644,0.231726,26.83966389,0.736520556,8.956715472,27.31832833,17.08462569,8.908924694,115.8950472,56.62795778,125.4389411,177.5856111,289.4292556,215.0707778,261.3365556,353.5400667,423.1367056,398.6811222,581.9619222,577.65845,378.8145556,357.6685556,418.0691278,371.4424944,380.9233444,347.4377444,381.2938167,296.7776278,269.0617222,320.33965,179.8964833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2023 3:00,0.333,3.321229833,-0.355583811,0.354615276,0.484726156,0.231726,17.10169556,0.658633183,17.18629833,15.98094128,26.45040278,19.71739389,104.3305733,52.09393,153.9568889,185.1176,265.2338111,247.904,299.7460333,356.0106889,485.5698056,536.2208667,511.8971389,416.4761333,342.6431722,371.89185,400.0338556,379.26335,386.8627111,272.6712333,346.4131722,320.6508444,280.0655611,79.78806667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2023 6:00,0.667,3.199714556,-0.018104523,-0.913696988,1.22148315,0.225289167,14.58428244,1.343136539,22.86257556,19.36846833,27.56601278,26.02464611,113.6746278,55.85477111,159.0922833,206.2099778,273.7632111,267.6641444,354.6883444,465.3743556,556.2011833,455.4825722,406.8581056,373.0645222,336.0058444,376.4160833,392.5612,327.8815,337.9895722,263.7900056,345.3861722,296.5438111,94.44762222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2023 9:00,1,4.137714,1.113260089,0.103891748,0.2499625,0.231726,33.94469611,0.33350405,18.82985556,35.20358333,38.20769056,22.46449833,133.8480389,95.67535889,162.9710222,225.2446556,341.09815,326.2077722,478.3383278,678.8128944,579.1307778,359.2789389,406.1179556,414.9171444,345.4020889,376.7397611,397.676,299.51425,320.0207056,294.0249278,373.1920778,14.17312222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2023 12:00,0.667,4.618664833,0.4384571,1.826034844,0.231726,0.231726,38.01690667,0.232737961,24.28727333,44.192525,35.52505722,23.74249278,153.3981667,99.63645778,156.8134278,250.8756778,368.6105056,377.0326333,622.4832333,824.6056611,605.8172778,347.3835889,415.5436333,414.2480222,328.4485056,382.0797778,406.6062056,287.3212056,322.9870944,323.8322222,365.9390778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2023 15:00,0.667,-0.04838567,2.774907192,3.680626444,2.114892706,0.231726,34.15925611,4.823368756,37.71166389,46.90742944,35.47495833,37.33008944,171.8621278,93.59805167,185.7952167,319.7935333,449.8131778,524.7706389,740.0598,865.3679333,666.1821278,461.1567278,459.2698722,405.9967167,329.6597889,393.84235,387.4438944,275.6716778,343.0541056,331.4281889,314.5477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2023 18:00,1,-2.407358961,-0.125101946,-2.108724657,8.0471489,0.231726,25.02127356,14.17615692,35.65403167,33.383,40.55334872,42.60513278,145.1243722,96.78262278,242.1095,355.0841889,483.2671,555.6083667,620.9773,603.2335222,535.6028556,442.4419444,457.2476,415.9583667,362.7951611,379.8806111,369.7802389,326.1438111,372.5918389,248.5153778,172.2718667,96.99746111,86.95295,25.94476667,21.56671111,17.53141111,22.92735,3.046816667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/2023 21:00,2.667,4.994543956,0.557125952,3.127975389,0.654901833,0.247571911,12.08031972,0.5376568,17.78512783,14.66988689,14.50905457,14.45513992,106.6556328,43.64076778,135.4269311,186.3175722,249.9742833,208.6188333,279.1948833,303.6897111,358.0726,332.3384056,483.3068778,520.8864111,515.7685667,514.8321778,482.5014833,406.9661278,430.9731944,386.8216278,407.3435278,351.0804222,298.0838889,301.2851278,277.6316778,257.3569944,127.5053111,40.57999444,6.783905556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2023 0:00,0,5.947050011,-2.630035091,1.619267467,1.953162944,0.253728567,11.0944898,0.51036375,27.99883044,16.13607567,6.656408217,21.59778078,121.1090189,35.901666,139.5436444,216.5091,234.1113,193.57855,301.5059778,300.1712,338.3187,370.6042111,527.7570833,509.74415,492.8642111,532.0834556,488.2211,419.6553278,471.7530778,393.8992222,366.1139722,344.6583167,315.9295167,295.1814278,235.7092111,214.5173278,156.4242222,32.40545556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2023 3:00,2,3.951787789,-3.869462223,-1.665846817,1.994612344,0.279475083,21.35989879,1.462153906,30.96146389,33.70761389,7.71863865,21.37010406,150.5706222,44.47477828,135.1939706,246.5062833,264.7115278,182.0342778,303.2180389,320.37505,324.7930833,357.8639778,547.0188,521.9172333,514.3689556,569.4847722,505.1509722,396.7814278,455.1239444,397.4637278,368.9643889,348.8165444,325.6603167,297.9163667,241.2370944,265.1408333,251.2448278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2023 6:00,2.667,5.717982389,-2.951064767,-0.805494554,0.490408439,2.06479865,0.955160583,0.165741206,42.96605444,2.5635827,0.499240356,21.55279989,75.74515167,2.275495494,78.8437,155.0386833,84.84250556,85.29018333,210.4022778,133.1185278,131.8171278,202.7550056,255.8831944,187.2464444,268.1606833,341.7574444,256.3604889,233.8753333,305.2836778,216.6739944,187.6904278,241.8226778,195.0840444,119.7808722,141.2117389,186.5848833,174.6214889,6.1735,5.786933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2023 9:00,2,6.010256056,-1.318480605,2.920419211,2.958233094,0.242841256,7.997084939,0.427392367,36.65632344,12.32757663,1.931373583,23.13359306,108.7409833,16.82000078,138.7237778,216.3967278,193.8941444,177.7427,315.4003944,254.2430167,291.0376222,340.6873111,472.1495111,446.6405556,524.6411389,567.2638556,465.4877167,423.9123278,498.4968667,394.9790667,385.1105167,403.9526167,316.6031,250.6667833,266.8865944,288.3321222,268.6353167,49.75020556,7.570538889,1.99635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2023 12:00,1,3.653694074,-4.313114961,-0.06861258,5.910608917,0.237373722,5.879614339,0.894410533,41.05342833,11.35709094,1.112489672,24.51101506,107.3130072,7.230979017,139.7577189,223.1166111,171.3645722,175.9465778,335.1732056,252.4486056,294.9444889,385.1150833,478.1046333,412.9228444,494.8864222,535.6529167,414.0807944,395.2495944,496.7407222,367.4891556,367.2933278,416.1640833,319.3523056,240.6311611,283.0108722,306.9829,287.2322056,15.72705,26.91687222,23.74232222,15.09355,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2023 15:00,3.333,0.598364563,-2.442670622,-3.228526669,5.551610406,1.090750806,2.280756339,1.254646217,26.67210879,4.976352711,0.610290722,17.60573446,60.03281111,3.022790583,92.47715389,132.62503,97.34560556,114.66218,204.9377222,147.1331833,185.9694889,239.9450167,283.4079,250.2100944,301.6852722,310.3894611,235.2013611,231.8356111,288.8325333,206.6200611,223.3777833,253.2644111,187.0311222,146.5002222,178.3776111,184.1371,171.5819611,1.226983333,1.722205556,1.625827778,1.923227778,1.665294444,1.756261111,1.600716667,1.977594444,1.774083333,2.156105556,1.830416667,1.803705556,2.099722222,2.181722222,2.115911111,1.823855556,1.524622222
1/31/2023 18:00,2.333,2.847675528,0.631219442,0.115794905,9.266722356,0.231726,1.469784506,5.285083139,1.480394617,0.231863339,7.86557635,2.481274194,23.524201,8.005431383,123.6534922,112.9492422,146.4501656,186.4937778,239.4199667,218.5678444,338.1899778,332.1605944,407.2746556,409.0131833,428.6856222,444.9987667,421.0050167,407.0178444,446.8878722,358.0178722,374.0279389,358.88895,277.1205556,269.6159111,158.1382333,153.3280444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2023 21:00,1.667,2.004649572,-2.160290883,-0.119811509,0.640456111,0.231726,8.566711722,0.565542822,0.891146806,0.856086483,7.945634078,0.24531215,43.77799778,23.58190844,93.88371833,113.8332133,204.5202444,185.7873722,219.4834667,292.7615556,398.8845222,328.2608389,429.5957278,448.6689222,381.0321333,390.1708611,433.9684278,391.1003778,377.8777278,321.7138556,360.7633389,309.1192,259.0258611,281.7867056,15.49263889,2.676472222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023 0:00,1,2.442576944,-2.734248833,-0.590299058,0.483996339,0.231726,3.237904817,0.255066972,0.3541909,0.362188856,1.8035353,0.241641344,42.29248783,14.335789,91.82476083,121.6433528,187.0854111,174.7481722,238.9610222,327.2777556,456.3911556,366.9866722,409.8735778,395.4954222,352.3797944,398.7239222,425.7188889,370.4099889,370.4444444,306.0182444,346.79595,312.5210778,128.9063056,112.9137611,20.61598889,5.907988889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023 3:00,0.667,1.938499672,-2.3880635,-0.407204551,1.243326278,0.231726,7.847131983,0.998527444,5.573295778,3.882673506,18.46094729,7.27146845,82.49345167,38.50044178,140.5795639,167.3787167,263.2481889,378.0397611,520.8889722,414.4281111,368.4698,290.63415,393.5595833,390.90925,361.7242389,388.8566,362.6521722,292.4972556,352.5817,248.9726611,89.01623889,10.71259444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023 6:00,0.333,1.887230468,-2.469265321,-0.305006801,0.848105789,0.1390356,9.687417222,0.603807311,10.92891389,8.325660667,15.54521056,12.73958167,63.48699278,29.97245278,103.6886444,184.3392722,355.5451944,334.14225,205.2093889,179.3876444,214.6105278,185.2964667,243.0317389,236.6981222,198.4571889,195.7723333,196.0501833,186.9102167,56.23954444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023 9:00,0.333,1.884842263,-1.593577733,-0.654116349,1.605447056,0.231726,18.43026222,1.623674772,20.45090444,17.12985428,28.37441333,24.30131722,111.1160606,62.26318167,223.5172667,442.8600278,650.1210111,498.9692278,335.1461278,298.9917833,359.0333167,311.1959444,410.3634722,395.7465111,321.6261333,326.0377444,329.80975,297.5224667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023 12:00,1,1.984539611,-1.306035722,0.116519292,1.864964372,0.231726,27.12591,10.12307427,18.74437222,25.43468778,38.68028944,25.86953556,123.8387333,137.2755056,482.531,766.2685056,600.7349167,322.3750722,296.95405,316.4697667,371.1369556,310.4335,413.40055,365.9576444,278.34655,330.3963222,351.0648944,74.72199444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023 15:00,1.333,3.245684733,-4.730259667,1.323605007,6.838126011,0.231726,27.95201278,15.31550277,27.07574067,28.48331444,40.54041167,34.35248444,129.9356111,119.5644539,376.6104222,672.7416444,919.48765,981.5449111,732.6985056,471.9021889,403.2152833,325.5389833,410.7828111,383.6406556,317.9324778,332.2929333,338.7131,246.1381389,202.68965,18.68286667,10.92320556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023 18:00,2.667,4.069535797,-6.684121667,0.096185228,1.059989111,0.231726,19.57601183,1.5421278,22.66341667,21.34439722,21.18567551,25.21265133,123.8509078,54.04165444,172.3689833,246.2750722,301.3784833,314.468,426.4831944,448.1612944,466.7678556,447.85515,478.0024722,425.1995,406.3986222,427.9823278,384.3696833,345.6617556,400.0591722,280.27245,312.6844556,269.7959278,187.0760889,154.8497111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2023 21:00,2.333,4.452119667,-5.879250778,-2.375681778,3.811158033,0.231726,17.86170056,6.643825172,16.76601544,16.38128722,28.5397,22.66433778,116.2518444,66.22438167,177.7239167,232.2731389,305.2357111,295.0135278,360.8432667,380.0596833,421.9640667,387.6875722,451.1479278,415.6187667,374.75975,401.8406389,394.0117889,353.60985,391.7579611,288.8678667,323.7040444,316.1748278,275.5341889,284.9785167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023 0:00,3.333,4.893818778,-3.393567178,1.225493479,4.161309578,0.231726,19.50709889,6.197058611,13.07556694,17.90836444,24.30197654,19.40277878,116.1245394,59.96189333,167.9923611,231.7085111,301.8367833,288.1347667,366.4280833,388.3859722,422.1346389,395.1646056,458.2503333,412.9388389,374.2113389,403.5985667,382.5170722,343.3126667,389.1171722,284.2802611,280.4192667,274.1643778,234.0105056,241.3920889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023 3:00,1.667,2.412529116,-3.581640111,2.561989962,2.076773622,0.231726,21.60000222,2.759647811,19.30707917,22.45976222,15.69190522,24.39839056,131.9232389,56.85782611,181.1302556,267.2825167,307.3499556,304.0643611,403.1979167,392.8903,411.8544944,392.5324778,433.7627944,377.3698556,375.7356722,405.3884944,336.8373222,306.8600667,367.0593556,247.8700556,120.54255,117.2154389,66.64462222,69.00110556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023 6:00,0.333,1.012166788,-3.462961388,2.390997358,0.193643878,0.157058733,13.9713195,0.159633467,16.26533611,16.86793667,1.416777306,16.57154667,94.77649444,29.96804333,121.8304167,196.3952278,206.1528722,207.9660833,287.329,254.6453222,258.3700278,254.0198056,283.5523,240.9134389,262.15105,281.9162667,208.7648556,197.1798833,251.618,157.3260556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023 9:00,0.667,1.813196283,-5.312040111,0.982084356,0.231841672,0.231726,2.409665211,0.231726,18.19895167,7.067854494,1.184728467,17.08598833,112.2252272,36.90774778,174.9736611,256.7541278,281.4338444,289.0298167,370.8585111,312.2278278,350.6731167,332.1169444,392.1697389,362.1614389,389.2935111,407.9139444,315.8475222,300.5851111,360.5818278,234.9800333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023 12:00,0.333,1.342157408,-3.279196944,3.496281215,0.262993267,0.231726,1.182143739,0.233580667,14.13273,1.083987917,1.807632817,11.95579172,96.308785,33.54246778,166.1296556,232.6934056,273.5447611,288.3268889,357.4629722,305.8089778,354.11895,323.1939667,387.4608722,370.1012944,385.5303111,400.8556333,326.8076556,307.1080944,344.2416056,233.0553278,11.11987778,10.88935,8.917605556,9.005033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023 15:00,0,2.986103439,-3.980041,0.999275443,0.269806478,0.231726,0.487189872,0.232280256,3.108303,0.337454356,1.599447828,2.632927744,75.77485778,27.45959832,152.77525,199.7524889,234.3507611,228.5340278,293.9963056,264.9801667,332.4489778,299.6588889,376.3028611,360.9939833,363.2753833,386.6915389,365.5840444,363.5299444,388.6300722,284.5179944,234.7689333,228.7225167,187.2033667,189.7001056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023 18:00,0.333,2.336883762,-1.992366826,-1.060460392,0.584355594,0.2240018,4.590800583,0.458148294,14.17143194,9.238781961,22.24954733,30.03886043,128.4919578,77.31852444,189.4884222,221.7963833,249.0550722,229.2500889,280.3377056,259.3315889,327.3077778,291.408,372.5273944,360.00565,337.4692778,349.0712333,343.7303111,336.0131222,262.4515611,194.1044111,206.2570667,199.3422889,162.9924111,168.3787667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/2023 21:00,0.667,2.726021222,-2.987153107,-0.105523471,1.545790028,0.231726,19.44254572,4.020640722,22.50603889,25.45066278,44.33763889,64.93346278,212.4925278,208.1805167,320.4313167,327.6506278,325.1185889,275.7319222,315.7602889,302.6588667,359.1240056,315.2656944,393.3990444,364.0866222,305.5221889,319.5684111,208.1119667,184.1290333,55.89247778,40.32181667,44.07879444,42.7536,35.05868333,36.25218889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 0:00,2,1.288048567,-4.890622135,0.098606522,1.654590456,0.229151267,24.86374778,3.720100139,23.18209111,26.80093722,36.11102944,41.76730111,213.0397556,283.6526556,458.0013167,464.0715944,393.0615389,295.5608,326.9420556,313.7028167,364.1239444,328.1143167,378.17975,318.5950333,295.6039389,333.9550611,102.9508944,14.41514444,1.938955556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 3:00,1.667,1.112230966,0.743763533,2.04329711,1.847617278,0.231726,26.87003889,4.643163111,22.784855,29.025405,41.13824667,54.67583722,246.8443389,295.2857167,421.0794278,417.6970944,371.0025667,283.9685056,324.4031056,318.8878778,367.0791333,328.1904556,384.8532167,324.7028278,299.1938444,339.7564611,84.282,57.29197222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 6:00,0.333,2.096843138,0.50980762,4.908146846,1.22263945,0.168645033,13.73447789,1.619709083,14.72755278,13.30806328,22.44821333,24.60844056,119.5654167,133.1872111,264.2098278,294.2965611,287.1703722,238.8059611,245.4675167,224.6570389,263.8570333,232.4572944,288.1539889,267.1413444,227.8063222,238.2164778,218.2521722,190.8903833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 9:00,0.333,2.198436082,-4.788739572,4.236065794,2.057663072,0.231726,20.51551556,4.356310944,23.46393056,21.972635,35.84714111,43.12651944,177.9408611,190.2479661,387.7562278,470.5924611,492.8996222,433.2284278,396.6916278,328.13325,366.2068167,320.6125889,400.7441222,378.1996278,317.1342722,328.3833444,324.0602667,292.4947333,22.66247222,5.577505556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 12:00,1.667,-1.825662073,-9.420829111,-1.049894294,2.327394194,0.231726,25.68230667,7.875514806,26.24953944,28.36393944,34.96955589,34.81811167,139.3335444,92.49501222,257.7573167,437.3146111,624.0456333,683.3214833,555.3565778,363.5653556,358.0739944,319.7215889,399.1259,375.8906056,334.5119556,324.6246222,313.8086222,329.0775944,251.15315,33.30682222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 15:00,3,-1.449090238,-9.079089889,-3.975607061,2.429583317,0.231726,24.36081944,11.99327789,28.40031778,27.60009167,38.09633222,40.76419333,149.9340611,135.7686561,359.6103333,568.6097111,681.1880167,599.4810333,444.9491278,321.6624,360.0145056,318.4527778,396.6277833,376.4268444,322.0553444,327.0118056,334.6305333,323.7286944,62.88925556,8.133322222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 18:00,2.667,3.809094822,2.639408349,4.044479342,1.249256294,0.231726,20.27779411,3.797117622,46.48562056,32.98243111,29.92156667,93.41237056,256.7734389,256.0868389,516.6787944,547.2885833,437.3949,413.3110444,411.3647778,300.1611111,388.4631667,366.0774556,348.3587556,337.1915333,364.3999278,340.6155722,99.75929444,65.47786667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/2023 21:00,1.667,0.648703637,-0.1486269,-0.493753752,0.627356689,0.231726,7.758484,4.832052406,53.10515,30.62503444,37.72489944,123.6232689,268.0252222,276.7697611,524.07455,505.9209056,401.5313389,392.5481111,374.3767389,279.7323667,399.9234111,358.6134944,337.1466833,347.1110056,358.7282667,325.4166333,12.02451667,10.80257778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023 0:00,2.667,-0.880988244,-4.835769808,-0.383279622,1.760355483,0.231726,11.84082133,13.415008,44.087735,28.88691722,46.55789389,107.9864078,237.2260722,249.2001667,464.5697778,464.6583222,420.1347833,387.3842667,356.05425,293.1569222,393.1709944,336.1503833,357.0276389,360.7912,334.7694556,326.38865,97.6958,87.08886667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023 3:00,2.667,4.643159244,-0.641695412,-4.307657722,1.0911604,0.231726,4.837617417,3.421035239,32.99422278,19.26047811,55.07473111,131.5285456,256.7757611,201.6675856,317.2635278,283.2037722,283.4840278,292.9371222,311.1699333,276.2728722,382.2912333,325.1163,358.5378889,362.6498,333.4767778,320.7376611,103.1860889,105.3637,114.4668833,82.11736111,94.23664444,88.15320556,72.45686111,77.9697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023 6:00,0.667,2.859291472,4.986658611,-0.607621076,0.910167711,0.180231333,15.09064556,3.008970556,21.59671833,33.49801889,89.53316944,131.7579278,197.2692944,96.64882778,159.1876556,180.6960278,204.59105,194.7649167,235.0680222,213.9265056,268.1231444,236.4789611,296.1863111,283.8140833,244.5327389,250.1266722,246.3495333,242.4777389,176.4833556,126.2366167,144.7045889,134.4576667,110.2538444,120.4724167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023 9:00,0.333,3.048268375,1.007483081,-1.320026828,0.386332078,0.231726,5.835399906,1.041842833,36.48805722,27.45673739,74.15919278,126.2471572,171.9624667,84.070735,218.7645278,206.2610444,242.5130722,273.9126056,288.1721778,251.2245333,365.6162,297.7502278,358.7579611,388.0078444,357.3696111,354.0570722,398.9546,359.7277556,313.8011611,254.1681944,325.3232444,274.1616833,59.79342778,65.89234444,1.626055556,1.356461111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023 12:00,1,3.478885667,-2.438041719,-0.644230523,1.456913911,0.231726,18.511978,5.221071261,26.81198,34.947945,64.69515056,82.36799444,203.7102722,147.7980678,254.2623944,278.2494222,301.9395167,276.0467444,317.1271667,293.2657667,360.6866667,326.9387444,400.4968111,382.8873944,323.0793056,320.1070444,294.8120389,278.9407167,3.942372222,2.433427778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023 15:00,0.667,1.72902794,3.328459353,3.000753165,1.616710356,0.231726,15.59170311,5.776446789,26.77099444,25.78783944,55.64602722,93.53549056,239.2202944,186.5868167,293.1091333,284.2432889,298.54105,277.6368444,311.2193333,293.6929278,370.9625,325.8791444,388.6137778,372.9325667,317.6660889,317.4277444,197.2175556,186.1339056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023 18:00,0,3.510317594,1.247734982,2.61987545,1.413780767,0.2278639,21.31105678,7.262468067,28.42514444,40.95853833,75.47426389,94.43684722,218.9911722,144.0911278,241.6120667,269.7697667,292.31145,265.4856611,311.1079111,285.9250222,350.4727056,319.5564389,393.8337389,376.0047389,317.2046556,313.5044167,294.4036889,280.8245833,10.37470556,7.571205556,7.555838889,6.870288889,5.619455556,6.349461111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023 21:00,1,1.820869513,-0.57338967,1.082610625,1.2861315,0.231726,21.83989133,4.058593128,24.27160333,32.00350389,51.02674944,62.87742944,196.3125222,155.5427722,281.2888611,321.5903333,334.3635389,297.4597056,334.6522,297.6389556,356.5668222,326.0275,399.2122611,380.1337056,320.2161222,317.2102611,302.5344167,290.6674389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023 0:00,0.333,-0.373482527,-4.130069556,0.256749498,0.918589806,0.231726,20.38018394,0.783002089,17.27186833,21.86189922,30.74866778,32.97010222,154.9381544,129.12002,279.7892389,351.9070333,370.1636389,332.2443556,360.2330111,306.6315722,356.6201667,328.0623944,399.2905056,382.7514667,328.15875,321.4566722,309.5634833,300.7910056,29.47501667,20.81930556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023 3:00,2,-0.955167469,-4.194774056,2.00093684,0.718694328,0.231726,14.47976172,0.767575961,15.98994278,13.76767939,22.22048517,24.42561889,123.9150217,77.85980556,234.9765722,324.5002889,387.5324944,403.0010056,416.3175889,334.1853056,370.4256278,326.0646889,388.2863556,383.1060278,343.9943556,331.4356944,310.9189556,299.1228444,175.1191389,125.8416778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023 6:00,0.333,1.631558007,-4.804644444,1.002069753,1.050041294,0.187955533,9.490187111,1.573104311,15.80519072,10.08749233,21.81558611,29.61152611,123.5484667,118.1561294,261.6481389,297.4191722,302.5941944,274.3358278,277.4178944,243.2496056,305.4081778,268.4442,308.4347833,293.9935167,253.4008167,254.4346944,200.3977,192.7199111,5.541311111,4.010538889,1.830416667,1.813144444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023 9:00,1,1.460967774,-5.491493944,1.05975194,1.47701755,0.231726,9.9429285,2.102029622,21.61651167,13.609408,30.15411167,43.86052556,168.3121389,175.0992911,363.9544278,404.7190444,404.1017833,354.7622056,339.8576722,298.9104222,377.1914833,325.7885778,372.3740944,352.6907833,304.1566111,311.1037167,166.5324389,161.4786056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023 12:00,1,2.847988344,-5.949340111,1.695518397,2.085524328,0.231726,7.680750944,3.583614156,25.94987667,13.12707778,33.82104222,52.09770889,189.7440056,263.8038389,500.3759944,525.0878111,473.0871444,376.8503222,328.1318944,298.3314556,385.6615222,319.4292611,363.3151167,342.8658222,294.2459778,312.6398722,84.44504444,71.30853889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/2023 15:00,1.333,3.066456722,-3.014516106,2.022956889,2.263331172,0.231726,15.48881872,6.112275917,26.75352661,19.288686,36.31976111,62.64963167,205.1009056,256.5194444,467.1512111,505.6443667,479.9528778,430.1522722,398.9965111,340.5926056,399.5467667,335.1640056,371.9577944,357.0949,311.336,319.9778056,165.5030944,144.2493444,37.44699444,21.05727778,1.9716,1.743677778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
